operator,mode,dtype,params,baseline_present,descriptor_present,baseline_torch_ms,descriptor_torch_ms,baseline_triton_ms,descriptor_triton_ms,baseline_cutile_ms,descriptor_cutile_ms,baseline_speedup_triton,descriptor_speedup_triton,baseline_speedup_cutile,descriptor_speedup_cutile,torch_ms_delta_pct,triton_ms_delta_pct,cutile_ms_delta_pct,descriptor_vs_baseline_speedup
rmsnorm,default,fp16,K=6656,1,1,0.171,0.1711,0.0152,0.0332,0.0209,0.021,11.26,5.15,8.17,8.13,0.06,118.42,0.48,0.457831
rmsnorm,default,fp16,K=7168,1,1,0.1857,0.1863,0.016,0.0332,0.0217,0.0218,11.64,5.62,8.57,8.56,0.32,107.50,0.46,0.481928
rmsnorm,default,fp16,K=7680,1,1,0.1998,0.2012,0.0172,0.0365,0.0165,0.0166,11.58,5.52,12.12,12.09,0.70,112.21,0.61,0.471233
rmsnorm,default,fp16,K=8192,1,1,0.196,0.1966,0.0181,0.0364,0.0171,0.0172,10.83,5.4,11.44,11.44,0.31,101.10,0.58,0.497253
rmsnorm,default,fp16,K=8704,1,1,0.2099,0.2091,0.0198,0.0387,0.0216,0.0217,10.6,5.4,9.7,9.62,-0.38,95.45,0.46,0.511628
rmsnorm,default,fp16,K=9216,1,1,0.2226,0.2224,0.0206,0.0401,0.0225,0.0225,10.81,5.55,9.91,9.9,-0.09,94.66,0.00,0.513716
rmsnorm,default,fp16,K=9728,1,1,0.2357,0.2359,0.022,0.0434,0.026,0.0259,10.74,5.43,9.08,9.1,0.08,97.27,-0.38,0.506912
rmsnorm,default,fp32,K=1024,1,1,0.0242,0.0242,0.004,0.017,0.004,0.0041,6.06,1.42,5.99,5.93,0.00,325.00,2.50,0.235294
rmsnorm,default,fp32,K=10240,1,1,0.1718,0.173,0.0409,0.0605,0.0346,0.0344,4.21,2.86,4.97,5.03,0.70,47.92,-0.58,0.676033
rmsnorm,default,fp32,K=1536,1,1,0.0319,0.0323,0.0056,0.0203,0.0071,0.0074,5.7,1.59,4.46,4.39,1.25,262.50,4.23,0.275862
rmsnorm,default,fp32,K=2048,1,1,0.0379,0.0379,0.0072,0.0202,0.0089,0.009,5.29,1.87,4.25,4.19,0.00,180.56,1.12,0.356436
rmsnorm,default,fp32,K=2560,1,1,0.0457,0.0457,0.009,0.0233,0.0115,0.0116,5.06,1.96,3.98,3.95,0.00,158.89,0.87,0.386266
rmsnorm,default,fp32,K=3072,1,1,0.0518,0.0518,0.0104,0.0246,0.0129,0.0129,4.96,2.11,4.02,4,0.00,136.54,0.00,0.422764
rmsnorm,default,fp32,K=3584,1,1,0.0584,0.0585,0.0125,0.0271,0.0137,0.0138,4.69,2.16,4.26,4.25,0.17,116.80,0.73,0.461255
rmsnorm,default,fp32,K=4096,1,1,0.0654,0.0654,0.0143,0.0278,0.0154,0.0154,4.57,2.35,4.25,4.25,0.00,94.41,0.00,0.514388
rmsnorm,default,fp32,K=4608,1,1,0.0745,0.0748,0.0164,0.0314,0.0168,0.0169,4.56,2.38,4.43,4.44,0.40,91.46,0.60,0.522293
rmsnorm,default,fp32,K=512,1,1,0.0173,0.0173,0.003,0.0161,0.0035,0.0035,5.77,1.08,4.95,4.93,0.00,436.67,0.00,0.186335
rmsnorm,default,fp32,K=5120,1,1,0.0827,0.0828,0.018,0.0322,0.0187,0.0187,4.61,2.57,4.43,4.43,0.12,78.89,0.00,0.559006
rmsnorm,default,fp32,K=5632,1,1,0.0961,0.0971,0.0204,0.0364,0.0195,0.0196,4.7,2.66,4.94,4.96,1.04,78.43,0.51,0.56044
rmsnorm,default,fp32,K=6144,1,1,0.1085,0.1088,0.0223,0.0393,0.0216,0.0216,4.86,2.77,5.03,5.04,0.28,76.23,0.00,0.56743
rmsnorm,default,fp32,K=6656,1,1,0.1225,0.1212,0.0247,0.0439,0.0234,0.0233,4.95,2.76,5.24,5.2,-1.06,77.73,-0.43,0.562642
rmsnorm,default,fp32,K=7168,1,1,0.1343,0.1339,0.0268,0.046,0.0251,0.0248,5.01,2.91,5.36,5.39,-0.30,71.64,-1.20,0.582609
rmsnorm,default,fp32,K=7680,1,1,0.1444,0.1458,0.0294,0.0509,0.0261,0.0263,4.9,2.87,5.54,5.54,0.97,73.13,0.77,0.577603
rmsnorm,default,fp32,K=8192,1,1,0.1378,0.1378,0.032,0.0489,0.0278,0.0277,4.31,2.82,4.96,4.98,0.00,52.81,-0.36,0.654397
rmsnorm,default,fp32,K=8704,1,1,0.1474,0.1458,0.0346,0.0545,0.0292,0.0294,4.26,2.68,5.05,4.95,-1.09,57.51,0.68,0.634862
rmsnorm,default,fp32,K=9216,1,1,0.1553,0.1559,0.0368,0.0568,0.0307,0.0305,4.22,2.75,5.06,5.1,0.39,54.35,-0.65,0.647887
rmsnorm,default,fp32,K=9728,1,1,0.1635,0.1646,0.0391,0.0624,0.0322,0.0322,4.18,2.64,5.07,5.11,0.67,59.59,0.00,0.626603
rmsnorm,autotune,bf16,K=1024,1,1,0.0356,0.0366,0.0037,0.0143,0.0037,0.0037,9.71,2.57,9.63,9.89,2.81,286.49,0.00,0.258741
rmsnorm,autotune,bf16,K=10240,1,1,0.2499,0.2504,0.019,0.0329,0.0225,0.0225,13.16,7.62,11.09,11.12,0.20,73.16,0.00,0.577508
rmsnorm,autotune,bf16,K=1536,1,1,0.0478,0.0475,0.0047,0.0162,0.0048,0.0047,10.18,2.94,9.85,10.04,-0.63,244.68,-2.08,0.290123
rmsnorm,autotune,bf16,K=2048,1,1,0.0558,0.0571,0.0043,0.0164,0.0054,0.005,12.96,3.49,10.28,11.33,2.33,281.40,-7.41,0.262195
rmsnorm,autotune,bf16,K=2560,1,1,0.0665,0.0677,0.0058,0.0195,0.0071,0.0073,11.45,3.47,9.34,9.25,1.80,236.21,2.82,0.297436
rmsnorm,autotune,bf16,K=3072,1,1,0.0754,0.0756,0.0075,0.0204,0.0078,0.0079,10.02,3.71,9.62,9.59,0.27,172.00,1.28,0.367647
rmsnorm,autotune,bf16,K=3584,1,1,0.0847,0.0861,0.0074,0.0205,0.0082,0.0083,11.43,4.2,10.33,10.32,1.65,177.03,1.22,0.360976
rmsnorm,autotune,bf16,K=4096,1,1,0.0942,0.0941,0.008,0.0207,0.0088,0.0089,11.76,4.55,10.67,10.56,-0.11,158.75,1.14,0.386473
rmsnorm,autotune,bf16,K=4608,1,1,0.1052,0.1052,0.0095,0.0233,0.0106,0.0108,11.07,4.52,9.95,9.7,0.00,145.26,1.89,0.407725
rmsnorm,autotune,bf16,K=512,1,1,0.0263,0.0267,0.0029,0.013,0.0035,0.0032,9.23,2.05,7.49,8.4,1.52,348.28,-8.57,0.223077
rmsnorm,autotune,bf16,K=5120,1,1,0.119,0.1207,0.0101,0.0235,0.0113,0.0112,11.78,5.13,10.55,10.81,1.43,132.67,-0.88,0.429787
rmsnorm,autotune,bf16,K=5632,1,1,0.1343,0.136,0.0109,0.0238,0.0127,0.0126,12.28,5.72,10.59,10.75,1.27,118.35,-0.79,0.457983
rmsnorm,autotune,bf16,K=6144,1,1,0.154,0.154,0.0111,0.0246,0.0129,0.0131,13.85,6.26,11.97,11.76,0.00,121.62,1.55,0.45122
rmsnorm,autotune,bf16,K=6656,1,1,0.1714,0.1722,0.0125,0.0272,0.0142,0.0143,13.68,6.33,12.11,12.07,0.47,117.60,0.70,0.459559
rmsnorm,autotune,bf16,K=7168,1,1,0.1868,0.1869,0.0132,0.0281,0.0149,0.0149,14.11,6.65,12.56,12.52,0.05,112.88,0.00,0.469751
rmsnorm,autotune,bf16,K=7680,1,1,0.2012,0.2013,0.014,0.0287,0.0307,0.0233,14.41,7.02,6.55,8.64,0.05,105.00,-24.10,0.487805
rmsnorm,autotune,bf16,K=8192,1,1,0.1965,0.197,0.0169,0.0288,0.024,0.0241,11.63,6.85,8.2,8.18,0.25,70.41,0.42,0.586806
rmsnorm,autotune,bf16,K=8704,1,1,0.2102,0.2103,0.0162,0.0315,0.0189,0.0189,12.97,6.67,11.11,11.1,0.05,94.44,0.00,0.514286
rmsnorm,autotune,bf16,K=9216,1,1,0.2241,0.2242,0.0172,0.0325,0.0199,0.02,13.01,6.9,11.24,11.21,0.04,88.95,0.50,0.529231
rmsnorm,autotune,bf16,K=9728,1,1,0.2375,0.2369,0.0181,0.0322,0.0218,0.0219,13.15,7.36,10.89,10.84,-0.25,77.90,0.46,0.562112
rmsnorm,autotune,fp16,K=1024,1,1,0.0377,0.0364,0.0034,0.0142,0.0035,0.0036,11.24,2.57,10.71,10.07,-3.45,317.65,2.86,0.239437
rmsnorm,autotune,fp16,K=10240,1,1,0.2507,0.2509,0.0189,0.0324,0.0222,0.0224,13.26,7.74,11.32,11.22,0.08,71.43,0.90,0.583333
rmsnorm,autotune,fp16,K=1536,1,1,0.0471,0.0477,0.0053,0.0162,0.0049,0.0049,8.89,2.95,9.61,9.71,1.27,205.66,0.00,0.32716
rmsnorm,autotune,fp16,K=2048,1,1,0.0552,0.0552,0.0044,0.0162,0.0053,0.0049,12.66,3.41,10.38,11.26,0.00,268.18,-7.55,0.271605
rmsnorm,autotune,fp16,K=2560,1,1,0.0671,0.0668,0.0059,0.0194,0.0073,0.0073,11.41,3.45,9.23,9.21,-0.45,228.81,0.00,0.304124
rmsnorm,autotune,fp16,K=3072,1,1,0.0747,0.0762,0.0075,0.0203,0.008,0.0079,9.96,3.74,9.4,9.69,2.01,170.67,-1.25,0.369458
rmsnorm,autotune,fp16,K=3584,1,1,0.085,0.0857,0.0075,0.0205,0.0083,0.0079,11.35,4.19,10.28,10.83,0.82,173.33,-4.82,0.365854
rmsnorm,autotune,fp16,K=4096,1,1,0.0932,0.0937,0.0078,0.0206,0.0087,0.0087,11.88,4.54,10.73,10.75,0.54,164.10,0.00,0.378641
rmsnorm,autotune,fp16,K=4608,1,1,0.1046,0.1055,0.0097,0.0231,0.0106,0.0106,10.8,4.56,9.91,9.98,0.86,138.14,0.00,0.419913
rmsnorm,autotune,fp16,K=512,1,1,0.0267,0.0267,0.0028,0.013,0.0035,0.003,9.52,2.06,7.61,8.88,0.00,364.29,-14.29,0.215385
rmsnorm,autotune,fp16,K=5120,1,1,0.1186,0.1183,0.0103,0.0234,0.0112,0.0111,11.51,5.06,10.62,10.62,-0.25,127.18,-0.89,0.440171
rmsnorm,autotune,fp16,K=5632,1,1,0.1356,0.135,0.0108,0.0238,0.0123,0.0125,12.51,5.67,11,10.8,-0.44,120.37,1.63,0.453782
rmsnorm,autotune,fp16,K=6144,1,1,0.155,0.1541,0.0113,0.0244,0.013,0.0129,13.77,6.32,11.97,11.95,-0.58,115.93,-0.77,0.463115
rmsnorm,autotune,fp16,K=6656,1,1,0.1694,0.1703,0.0129,0.0272,0.014,0.0143,13.09,6.25,12.1,11.91,0.53,110.85,2.14,0.474265
rmsnorm,autotune,fp16,K=7168,1,1,0.1865,0.1856,0.0151,0.0274,0.0146,0.0146,12.32,6.77,12.8,12.68,-0.48,81.46,0.00,0.551095
rmsnorm,autotune,fp16,K=7680,1,1,0.2011,0.2012,0.0143,0.0284,0.0166,0.0166,14.11,7.08,12.11,12.13,0.05,98.60,0.00,0.503521
rmsnorm,autotune,fp16,K=8192,1,1,0.1969,0.1964,0.0166,0.0288,0.0173,0.0173,11.89,6.83,11.37,11.37,-0.25,73.49,0.00,0.576389
rmsnorm,autotune,fp16,K=8704,1,1,0.2101,0.2099,0.0166,0.0314,0.0193,0.0193,12.66,6.69,10.9,10.85,-0.10,89.16,0.00,0.528662
rmsnorm,autotune,fp16,K=9216,1,1,0.223,0.2235,0.0171,0.0323,0.0199,0.02,13,6.92,11.2,11.2,0.22,88.89,0.50,0.529412
rmsnorm,autotune,fp16,K=9728,1,1,0.2363,0.2362,0.018,0.0322,0.0213,0.0213,13.13,7.35,11.08,11.06,-0.04,78.89,0.00,0.559006
rmsnorm,autotune,fp32,K=1024,1,1,0.0248,0.0245,0.0042,0.0158,0.0039,0.004,5.88,1.55,6.29,6.09,-1.21,276.19,2.56,0.265823
rmsnorm,autotune,fp32,K=10240,1,1,0.1725,0.1731,0.0331,0.0511,0.0428,0.0429,5.22,3.39,4.03,4.04,0.35,54.38,0.23,0.64775
rmsnorm,autotune,fp32,K=1536,1,1,0.0316,0.0319,0.0056,0.0181,0.0056,0.006,5.65,1.77,5.6,5.34,0.95,223.21,7.14,0.309392
rmsnorm,autotune,fp32,K=2048,1,1,0.0377,0.0379,0.0078,0.0187,0.0077,0.0078,4.82,2.03,4.93,4.89,0.53,139.74,1.30,0.417112
rmsnorm,autotune,fp32,K=2560,1,1,0.0459,0.0455,0.0095,0.0217,0.0108,0.0107,4.82,2.1,4.27,4.24,-0.87,128.42,-0.93,0.437788
rmsnorm,autotune,fp32,K=3072,1,1,0.0522,0.0513,0.0108,0.0229,0.012,0.0123,4.83,2.24,4.35,4.16,-1.72,112.04,2.50,0.471616
rmsnorm,autotune,fp32,K=3584,1,1,0.0589,0.0589,0.0124,0.026,0.0128,0.0127,4.77,2.26,4.62,4.65,0.00,109.68,-0.78,0.476923
rmsnorm,autotune,fp32,K=4096,1,1,0.0662,0.0649,0.0145,0.027,0.015,0.0148,4.56,2.4,4.4,4.37,-1.96,86.21,-1.33,0.537037
rmsnorm,autotune,fp32,K=4608,1,1,0.0755,0.075,0.0165,0.0293,0.0171,0.017,4.57,2.56,4.41,4.4,-0.66,77.58,-0.58,0.56314
rmsnorm,autotune,fp32,K=512,1,1,0.0164,0.0171,0.003,0.0133,0.0035,0.0031,5.48,1.28,4.72,5.42,4.27,343.33,-11.43,0.225564
rmsnorm,autotune,fp32,K=5120,1,1,0.0839,0.0848,0.0181,0.0301,0.0193,0.0189,4.63,2.81,4.35,4.49,1.07,66.30,-2.07,0.601329
rmsnorm,autotune,fp32,K=5632,1,1,0.0956,0.0982,0.0189,0.0339,0.0218,0.0224,5.05,2.9,4.37,4.39,2.72,79.37,2.75,0.557522
rmsnorm,autotune,fp32,K=6144,1,1,0.1083,0.1095,0.0204,0.0345,0.0247,0.0245,5.31,3.18,4.39,4.47,1.11,69.12,-0.81,0.591304
rmsnorm,autotune,fp32,K=6656,1,1,0.1212,0.1233,0.0226,0.0397,0.0272,0.0271,5.37,3.11,4.46,4.55,1.73,75.66,-0.37,0.56927
rmsnorm,autotune,fp32,K=7168,1,1,0.134,0.1342,0.0247,0.0409,0.0296,0.0297,5.42,3.28,4.53,4.53,0.15,65.59,0.34,0.603912
rmsnorm,autotune,fp32,K=7680,1,1,0.1445,0.1451,0.0249,0.0416,0.0264,0.0264,5.81,3.49,5.46,5.5,0.42,67.07,0.00,0.598558
rmsnorm,autotune,fp32,K=8192,1,1,0.1371,0.1371,0.0259,0.0422,0.0273,0.0274,5.3,3.25,5.02,5,0.00,62.93,0.37,0.613744
rmsnorm,autotune,fp32,K=8704,1,1,0.1468,0.1468,0.0282,0.0478,0.0371,0.037,5.2,3.07,3.95,3.96,0.00,69.50,-0.27,0.589958
rmsnorm,autotune,fp32,K=9216,1,1,0.1551,0.1556,0.0299,0.049,0.0388,0.0389,5.19,3.18,3.99,4,0.32,63.88,0.26,0.610204
rmsnorm,autotune,fp32,K=9728,1,1,0.1636,0.1638,0.0313,0.0502,0.0412,0.0412,5.23,3.26,3.97,3.98,0.12,60.38,0.00,0.623506
softmax,default,fp16,n_cols=1024,1,1,0.0085,0.0086,0.0041,0.0129,0.0062,0.0062,2.08,0.66,1.38,1.38,1.18,214.63,0.00,0.317829
softmax,default,fp16,n_cols=10240,1,1,0.0449,0.0455,0.0265,0.0395,0.0428,0.0428,1.69,1.15,1.05,1.06,1.34,49.06,0.00,0.670886
softmax,default,fp16,n_cols=1536,1,1,0.018,0.0179,0.0062,0.0145,0.0098,0.0098,2.9,1.23,1.85,1.83,-0.56,133.87,0.00,0.427586
softmax,default,fp16,n_cols=2048,1,1,0.0216,0.0211,0.0064,0.0148,0.0101,0.01,3.38,1.43,2.15,2.1,-2.31,131.25,-0.99,0.432432
softmax,default,fp16,n_cols=2560,1,1,0.0221,0.0222,0.0089,0.0178,0.0139,0.0139,2.5,1.25,1.59,1.6,0.45,100.00,0.00,0.5
softmax,default,fp16,n_cols=3072,1,1,0.0234,0.0235,0.0087,0.0177,0.0138,0.0139,2.68,1.33,1.69,1.69,0.43,103.45,0.72,0.491525
softmax,default,fp16,n_cols=3584,1,1,0.0267,0.0269,0.0115,0.0205,0.018,0.018,2.33,1.31,1.49,1.49,0.75,78.26,0.00,0.560976
softmax,default,fp16,n_cols=4096,1,1,0.0284,0.0285,0.0116,0.0207,0.018,0.018,2.44,1.38,1.57,1.58,0.35,78.45,0.00,0.560386
softmax,default,fp16,n_cols=4608,1,1,0.0455,0.0456,0.0139,0.0239,0.0216,0.0217,3.28,1.91,2.1,2.1,0.22,71.94,0.46,0.58159
softmax,default,fp16,n_cols=512,1,1,0.005,0.0049,0.0038,0.0122,0.006,0.006,1.3,0.4,0.83,0.82,-2.00,221.05,0.00,0.311475
softmax,default,fp16,n_cols=5120,1,1,0.0469,0.047,0.0139,0.0239,0.0218,0.0218,3.37,1.96,2.15,2.15,0.21,71.94,0.00,0.58159
softmax,default,fp16,n_cols=5632,1,1,0.051,0.0511,0.0162,0.0266,0.0253,0.0252,3.14,1.93,2.02,2.03,0.20,64.20,-0.40,0.609023
softmax,default,fp16,n_cols=6144,1,1,0.0523,0.0525,0.0164,0.0265,0.0256,0.0255,3.18,1.98,2.04,2.06,0.38,61.59,-0.39,0.618868
softmax,default,fp16,n_cols=6656,1,1,0.0557,0.0558,0.0186,0.0295,0.0295,0.0294,3,1.89,1.89,1.9,0.18,58.60,-0.34,0.630508
softmax,default,fp16,n_cols=7168,1,1,0.057,0.0571,0.0187,0.0295,0.0297,0.0296,3.04,1.94,1.92,1.93,0.18,57.75,-0.34,0.633898
softmax,default,fp16,n_cols=7680,1,1,0.065,0.0651,0.021,0.0325,0.0338,0.0339,3.09,2.01,1.93,1.92,0.15,54.76,0.30,0.646154
softmax,default,fp16,n_cols=8192,1,1,0.0662,0.0664,0.0213,0.0325,0.0341,0.0341,3.1,2.05,1.94,1.95,0.30,52.58,0.00,0.655385
softmax,default,fp16,n_cols=8704,1,1,0.0652,0.0654,0.0234,0.0362,0.0382,0.0382,2.79,1.81,1.71,1.71,0.31,54.70,0.00,0.646409
softmax,default,fp16,n_cols=9216,1,1,0.0666,0.0668,0.0236,0.0361,0.0382,0.0381,2.82,1.85,1.74,1.75,0.30,52.97,-0.26,0.65374
softmax,default,fp16,n_cols=9728,1,1,0.0445,0.0447,0.0263,0.0391,0.0429,0.0428,1.69,1.14,1.04,1.04,0.45,48.67,-0.23,0.672634
softmax,default,fp32,n_cols=1024,1,1,0.0057,0.0057,0.0044,0.0134,0.0067,0.0067,1.3,0.42,0.85,0.85,0.00,204.55,0.00,0.328358
softmax,default,fp32,n_cols=10240,1,1,0.0499,0.05,0.0416,0.0521,0.0493,0.0494,1.2,0.96,1.01,1.01,0.20,25.24,0.20,0.798464
softmax,default,fp32,n_cols=1536,1,1,0.0122,0.0121,0.0075,0.0159,0.0109,0.011,1.62,0.76,1.11,1.11,-0.82,112.00,0.92,0.471698
softmax,default,fp32,n_cols=2048,1,1,0.0142,0.0143,0.0083,0.0161,0.0116,0.0116,1.72,0.89,1.22,1.23,0.70,93.98,0.00,0.515528
softmax,default,fp32,n_cols=2560,1,1,0.0238,0.0238,0.0107,0.0196,0.0153,0.0154,2.21,1.21,1.55,1.54,0.00,83.18,0.65,0.545918
softmax,default,fp32,n_cols=3072,1,1,0.0253,0.0254,0.0114,0.0198,0.0163,0.0163,2.21,1.28,1.56,1.56,0.40,73.68,0.00,0.575758
softmax,default,fp32,n_cols=3584,1,1,0.028,0.0281,0.0139,0.023,0.0208,0.0207,2.02,1.22,1.35,1.36,0.36,65.47,-0.48,0.604348
softmax,default,fp32,n_cols=4096,1,1,0.0298,0.0299,0.0149,0.0239,0.0214,0.0214,2,1.25,1.39,1.39,0.34,60.40,0.00,0.623431
softmax,default,fp32,n_cols=4608,1,1,0.0471,0.0473,0.0176,0.0277,0.0255,0.0256,2.67,1.71,1.85,1.85,0.42,57.39,0.39,0.635379
softmax,default,fp32,n_cols=512,1,1,0.0038,0.0037,0.0042,0.0132,0.0064,0.0064,0.9,0.28,0.59,0.58,-2.63,214.29,0.00,0.318182
softmax,default,fp32,n_cols=5120,1,1,0.0489,0.0488,0.0187,0.0277,0.0263,0.0263,2.62,1.76,1.86,1.85,-0.20,48.13,0.00,0.67509
softmax,default,fp32,n_cols=5632,1,1,0.0528,0.0528,0.0216,0.0313,0.0302,0.0306,2.44,1.69,1.75,1.73,0.00,44.91,1.32,0.690096
softmax,default,fp32,n_cols=6144,1,1,0.0546,0.0548,0.023,0.0319,0.0315,0.0317,2.37,1.71,1.73,1.73,0.37,38.70,0.63,0.721003
softmax,default,fp32,n_cols=6656,1,1,0.0576,0.0576,0.0258,0.0358,0.0346,0.0347,2.23,1.61,1.66,1.66,0.00,38.76,0.29,0.72067
softmax,default,fp32,n_cols=7168,1,1,0.0589,0.0599,0.0275,0.0365,0.0346,0.0346,2.14,1.64,1.7,1.73,1.70,32.73,0.00,0.753425
softmax,default,fp32,n_cols=7680,1,1,0.0638,0.0647,0.0303,0.0419,0.0389,0.0389,2.11,1.54,1.64,1.66,1.41,38.28,0.00,0.72315
softmax,default,fp32,n_cols=8192,1,1,0.0653,0.0655,0.0321,0.0421,0.039,0.0391,2.03,1.56,1.67,1.68,0.31,31.15,0.26,0.76247
softmax,default,fp32,n_cols=8704,1,1,0.0676,0.0685,0.0353,0.0469,0.044,0.0442,1.92,1.46,1.54,1.55,1.33,32.86,0.45,0.752665
softmax,default,fp32,n_cols=9216,1,1,0.0701,0.0697,0.0374,0.0469,0.0442,0.0443,1.87,1.48,1.59,1.57,-0.57,25.40,0.23,0.797441
softmax,default,fp32,n_cols=9728,1,1,0.0494,0.0497,0.0399,0.0518,0.0489,0.049,1.24,0.96,1.01,1.01,0.61,29.82,0.20,0.77027
softmax,autotune,fp16,n_cols=1024,1,1,0.0085,0.0086,0.0041,0.0124,0.0062,0.0062,2.09,0.69,1.37,1.38,1.18,202.44,0.00,0.330645
softmax,autotune,fp16,n_cols=10240,1,1,0.045,0.0452,0.0226,0.0303,0.0414,0.0413,1.99,1.49,1.09,1.09,0.44,34.07,-0.24,0.745875
softmax,autotune,fp16,n_cols=1536,1,1,0.0173,0.0172,0.0055,0.0136,0.0091,0.0091,3.16,1.26,1.9,1.89,-0.58,147.27,0.00,0.404412
softmax,autotune,fp16,n_cols=2048,1,1,0.0221,0.0221,0.0056,0.0138,0.009,0.009,3.98,1.6,2.45,2.45,0.00,146.43,0.00,0.405797
softmax,autotune,fp16,n_cols=2560,1,1,0.0218,0.0219,0.0089,0.0169,0.0138,0.0137,2.44,1.29,1.58,1.59,0.46,89.89,-0.72,0.526627
softmax,autotune,fp16,n_cols=3072,1,1,0.024,0.024,0.0096,0.0169,0.0141,0.0141,2.49,1.42,1.71,1.71,0.00,76.04,0.00,0.568047
softmax,autotune,fp16,n_cols=3584,1,1,0.027,0.0271,0.01,0.0169,0.017,0.0171,2.7,1.6,1.59,1.59,0.37,69.00,0.59,0.591716
softmax,autotune,fp16,n_cols=4096,1,1,0.0286,0.0286,0.0102,0.0171,0.0172,0.0173,2.8,1.67,1.66,1.65,0.00,67.65,0.58,0.596491
softmax,autotune,fp16,n_cols=4608,1,1,0.0455,0.0453,0.0138,0.0213,0.0218,0.0217,3.29,2.13,2.09,2.09,-0.44,54.35,-0.46,0.647887
softmax,autotune,fp16,n_cols=512,1,1,0.0049,0.005,0.0032,0.0116,0.005,0.005,1.55,0.43,0.99,0.99,2.04,262.50,0.00,0.275862
softmax,autotune,fp16,n_cols=5120,1,1,0.047,0.047,0.0139,0.0214,0.0217,0.0218,3.37,2.19,2.16,2.15,0.00,53.96,0.46,0.649533
softmax,autotune,fp16,n_cols=5632,1,1,0.051,0.051,0.0142,0.0215,0.0236,0.0237,3.6,2.37,2.17,2.15,0.00,51.41,0.42,0.660465
softmax,autotune,fp16,n_cols=6144,1,1,0.0525,0.0524,0.0143,0.0217,0.0239,0.024,3.67,2.41,2.2,2.18,-0.19,51.75,0.42,0.658986
softmax,autotune,fp16,n_cols=6656,1,1,0.0557,0.0556,0.0178,0.0256,0.0293,0.0293,3.13,2.17,1.9,1.9,-0.18,43.82,0.00,0.695312
softmax,autotune,fp16,n_cols=7168,1,1,0.0571,0.057,0.018,0.0257,0.0297,0.0298,3.18,2.22,1.92,1.91,-0.18,42.78,0.34,0.700389
softmax,autotune,fp16,n_cols=7680,1,1,0.0651,0.0651,0.0183,0.0258,0.0321,0.0321,3.56,2.53,2.03,2.03,0.00,40.98,0.00,0.709302
softmax,autotune,fp16,n_cols=8192,1,1,0.0663,0.0664,0.0184,0.0259,0.0324,0.0324,3.61,2.57,2.05,2.05,0.15,40.76,0.00,0.710425
softmax,autotune,fp16,n_cols=8704,1,1,0.0653,0.0653,0.0219,0.0301,0.0383,0.0383,2.98,2.17,1.7,1.7,0.00,37.44,0.00,0.727575
softmax,autotune,fp16,n_cols=9216,1,1,0.0667,0.0666,0.0221,0.0301,0.0381,0.0383,3.01,2.21,1.75,1.74,-0.15,36.20,0.52,0.734219
softmax,autotune,fp16,n_cols=9728,1,1,0.0445,0.0443,0.0224,0.0303,0.0413,0.0414,1.98,1.46,1.08,1.07,-0.45,35.27,0.24,0.739274
softmax,autotune,fp32,n_cols=1024,1,1,0.0056,0.0056,0.0053,0.0134,0.0067,0.0067,1.05,0.42,0.84,0.84,0.00,152.83,0.00,0.395522
softmax,autotune,fp32,n_cols=10240,1,1,0.0501,0.05,0.0357,0.0471,0.0442,0.0442,1.4,1.06,1.13,1.13,-0.20,31.93,0.00,0.757962
softmax,autotune,fp32,n_cols=1536,1,1,0.0117,0.0117,0.0064,0.015,0.0097,0.0097,1.84,0.78,1.21,1.21,0.00,134.38,0.00,0.426667
softmax,autotune,fp32,n_cols=2048,1,1,0.0141,0.0141,0.0081,0.0162,0.0104,0.0104,1.73,0.87,1.36,1.36,0.00,100.00,0.00,0.5
softmax,autotune,fp32,n_cols=2560,1,1,0.0239,0.0238,0.0107,0.0196,0.0154,0.0154,2.23,1.21,1.55,1.55,-0.42,83.18,0.00,0.545918
softmax,autotune,fp32,n_cols=3072,1,1,0.0255,0.0255,0.012,0.0198,0.0163,0.0164,2.12,1.29,1.57,1.56,0.00,65.00,0.61,0.606061
softmax,autotune,fp32,n_cols=3584,1,1,0.0281,0.0278,0.0127,0.0218,0.0189,0.019,2.22,1.28,1.49,1.47,-1.07,71.65,0.53,0.582569
softmax,autotune,fp32,n_cols=4096,1,1,0.0295,0.0294,0.0136,0.0226,0.0198,0.0198,2.17,1.3,1.49,1.49,-0.34,66.18,0.00,0.60177
softmax,autotune,fp32,n_cols=4608,1,1,0.0478,0.0475,0.0171,0.0271,0.0253,0.0255,2.8,1.75,1.89,1.87,-0.63,58.48,0.79,0.630996
softmax,autotune,fp32,n_cols=512,1,1,0.0037,0.0037,0.0033,0.0119,0.0052,0.0052,1.13,0.31,0.71,0.72,0.00,260.61,0.00,0.277311
softmax,autotune,fp32,n_cols=5120,1,1,0.0493,0.0492,0.0183,0.028,0.0263,0.0262,2.7,1.75,1.88,1.88,-0.20,53.01,-0.38,0.653571
softmax,autotune,fp32,n_cols=5632,1,1,0.0529,0.0533,0.0195,0.0289,0.0279,0.0278,2.71,1.85,1.9,1.92,0.76,48.21,-0.36,0.67474
softmax,autotune,fp32,n_cols=6144,1,1,0.0544,0.0546,0.0212,0.0298,0.029,0.0291,2.57,1.83,1.88,1.87,0.37,40.57,0.34,0.711409
